User ID,Page,Action,Timestamp
2693,Home,Click,2018-02-21 18:09:27
9492,Cart,Click,2020-02-28 18:09:27
6855,Search,Add to Cart,2019-05-22 18:09:27
5510,Search,View,2019-09-27 18:09:27
4322,Search,View,2024-09-11 18:09:27
7565,Search,Add to Cart,2018-02-09 18:09:27
7226,Product Page,Logout,2021-05-22 18:09:27
3623,Home,Logout,2024-07-13 18:09:27
8704,Product Page,Logout,2022-10-23 18:09:27
3734,Cart,Purchase,2016-12-27 18:09:27
8965,Home,Purchase,2016-11-29 18:09:27
8938,Product Page,Purchase,2018-11-11 18:09:27
8499,Home,Add to Cart,2019-01-20 18:09:27
5475,Search,View,2021-04-15 18:09:27
5330,Cart,Logout,2015-07-25 18:09:27
6386,Cart,Add to Cart,2023-09-17 18:09:27
4243,Profile,Logout,2020-10-29 18:09:27
8054,Cart,Logout,2018-05-23 18:09:27
7138,Search,Purchase,2019-03-25 18:09:27
9101,Cart,Purchase,2022-11-13 18:09:27
9850,Product Page,Add to Cart,2015-11-16 18:09:27
4833,Cart,Add to Cart,2015-09-16 18:09:27
6237,Home,Purchase,2019-05-28 18:09:27
6233,Profile,Purchase,2021-04-12 18:09:27
2767,Search,Click,2024-07-06 18:09:27
5460,Search,Click,2021-12-17 18:09:27
9353,Search,Click,2020-01-15 18:09:27
6496,Checkout,Click,2019-11-23 18:09:27
9912,Product Page,Logout,2018-10-20 18:09:27
6090,Product Page,Add to Cart,2021-09-25 18:09:27
6837,Checkout,View,2018-03-11 18:09:27
1296,Product Page,Add to Cart,2018-01-14 18:09:27
1343,Product Page,Add to Cart,2018-06-29 18:09:27
4835,Product Page,View,2021-01-30 18:09:27
3586,Cart,Click,2020-03-11 18:09:27
4882,Home,Purchase,2018-03-11 18:09:27
7466,Cart,View,2022-07-08 18:09:27
8007,Product Page,Purchase,2021-06-03 18:09:27
5089,Product Page,View,2021-06-27 18:09:27
1575,Search,Add to Cart,2016-02-09 18:09:27
1109,Product Page,Click,2023-04-26 18:09:27
2423,Profile,Click,2017-10-06 18:09:27
2049,Search,Logout,2023-03-22 18:09:27
6127,Search,View,2024-02-11 18:09:27
9074,Profile,Click,2018-12-01 18:09:27
8866,Checkout,View,2015-08-25 18:09:27
6710,Home,Purchase,2021-03-10 18:09:27
2043,Profile,View,2019-11-26 18:09:27
3552,Profile,View,2019-07-04 18:09:27
6600,Checkout,Logout,2021-12-06 18:09:27
4780,Profile,Logout,2019-12-14 18:09:27
4641,Product Page,Purchase,2016-06-10 18:09:27
840,Cart,Purchase,2019-01-17 18:09:27
524,Home,Logout,2018-12-26 18:09:27
5263,Checkout,View,2021-10-31 18:09:27
7949,Checkout,Add to Cart,2020-09-11 18:09:27
2065,Product Page,Click,2018-08-03 18:09:27
1450,Profile,Click,2019-01-09 18:09:27
1400,Checkout,Click,2020-04-05 18:09:27
3349,Cart,Purchase,2016-08-28 18:09:27
9938,Product Page,Purchase,2022-01-24 18:09:27
6846,Cart,Click,2020-07-17 18:09:27
9686,Home,Purchase,2023-08-31 18:09:27
5264,Product Page,Click,2018-12-12 18:09:27
7309,Home,Click,2022-12-10 18:09:27
9918,Search,Add to Cart,2020-06-25 18:09:27
1077,Checkout,View,2019-06-30 18:09:27
9512,Home,Add to Cart,2021-08-21 18:09:27
6493,Cart,View,2017-05-12 18:09:27
3186,Checkout,Click,2024-08-02 18:09:27
9532,Search,Logout,2020-03-28 18:09:27
7149,Checkout,Click,2015-11-20 18:09:27
2876,Checkout,Purchase,2023-05-20 18:09:27
5781,Cart,View,2021-06-29 18:09:27
8409,Product Page,Logout,2021-04-27 18:09:27
4827,Product Page,Logout,2023-11-26 18:09:27
1131,Search,Logout,2017-10-01 18:09:27
2371,Checkout,Click,2020-03-08 18:09:27
2156,Home,View,2023-05-02 18:09:27
5270,Cart,View,2020-07-03 18:09:27
9391,Search,Click,2024-07-12 18:09:27
6444,Checkout,Click,2015-02-12 18:09:27
1311,Product Page,View,2021-04-26 18:09:27
4699,Home,Click,2017-03-18 18:09:27
7490,Home,Logout,2021-02-06 18:09:27
5327,Cart,Logout,2024-03-11 18:09:27
1330,Search,Logout,2023-08-15 18:09:27
6599,Checkout,View,2023-07-30 18:09:27
2733,Search,Logout,2019-08-21 18:09:27
2836,Checkout,View,2019-01-25 18:09:27
861,Search,Add to Cart,2019-10-07 18:09:27
7663,Search,Logout,2024-12-19 18:09:27
223,Cart,Logout,2018-01-23 18:09:27
8415,Cart,Logout,2019-10-23 18:09:27
7650,Product Page,View,2018-08-11 18:09:27
7447,Profile,Click,2020-05-30 18:09:27
9335,Profile,Purchase,2016-05-07 18:09:27
3793,Product Page,Add to Cart,2020-04-01 18:09:27
9898,Home,Purchase,2023-02-26 18:09:27
6343,Checkout,Purchase,2019-08-06 18:09:27
4637,Home,Click,2018-08-02 18:09:27
3842,Search,Purchase,2024-04-30 18:09:27
2933,Profile,Click,2020-03-22 18:09:27
1940,Cart,Click,2015-06-06 18:09:27
2288,Product Page,View,2019-07-26 18:09:27
6805,Checkout,Purchase,2024-08-06 18:09:27
2789,Product Page,View,2019-12-06 18:09:27
5946,Product Page,Logout,2018-10-27 18:09:27
6639,Cart,Click,2020-12-21 18:09:27
7421,Checkout,Purchase,2016-12-23 18:09:27
8050,Profile,Purchase,2016-04-09 18:09:27
3030,Product Page,View,2017-04-23 18:09:27
6580,Home,Add to Cart,2016-01-16 18:09:27
1001,Profile,Logout,2017-10-16 18:09:27
6377,Checkout,View,2022-11-28 18:09:27
3108,Checkout,Purchase,2015-03-07 18:09:27
4148,Home,Add to Cart,2021-01-30 18:09:27
3723,Profile,View,2021-04-01 18:09:27
9095,Profile,Click,2015-11-16 18:09:27
4575,Profile,Click,2018-07-01 18:09:27
2149,Cart,Logout,2020-03-30 18:09:27
3111,Home,View,2021-03-23 18:09:27
6898,Search,Click,2020-09-09 18:09:27
7075,Product Page,Logout,2017-04-26 18:09:27
924,Cart,Add to Cart,2017-10-10 18:09:27
6896,Product Page,Add to Cart,2018-08-08 18:09:27
7250,Search,Logout,2021-04-08 18:09:27
621,Search,Add to Cart,2024-05-09 18:09:27
7568,Home,Logout,2017-03-01 18:09:27
9006,Profile,Click,2018-11-24 18:09:27
7485,Cart,Click,2024-08-22 18:09:27
546,Product Page,Logout,2017-04-23 18:09:27
1058,Cart,Add to Cart,2015-05-12 18:09:27
8174,Product Page,Logout,2025-01-03 18:09:27
14,Profile,Logout,2015-09-03 18:09:27
5881,Search,Click,2023-12-24 18:09:27
4730,Cart,Click,2019-06-15 18:09:27
3540,Search,Purchase,2022-02-03 18:09:27
9709,Profile,View,2016-12-24 18:09:27
3101,Cart,Purchase,2023-04-27 18:09:27
1781,Search,Add to Cart,2019-10-13 18:09:27
4010,Profile,Click,2020-11-14 18:09:27
7858,Search,Logout,2024-06-16 18:09:27
759,Search,View,2016-04-12 18:09:27
7258,Checkout,Purchase,2021-02-04 18:09:27
6663,Cart,View,2016-02-01 18:09:27
1718,Search,Logout,2017-10-03 18:09:27
730,Home,Add to Cart,2024-01-31 18:09:27
7294,Profile,Add to Cart,2023-07-31 18:09:27
7117,Cart,View,2025-01-28 18:09:27
8030,Profile,Purchase,2024-04-14 18:09:27
8512,Cart,Add to Cart,2015-07-16 18:09:27
9310,Cart,Click,2021-08-04 18:09:27
2322,Profile,Add to Cart,2023-02-13 18:09:27
4653,Cart,View,2016-11-21 18:09:27
3707,Home,Add to Cart,2024-07-24 18:09:27
3524,Checkout,Add to Cart,2018-08-15 18:09:27
3702,Cart,View,2019-12-01 18:09:27
4301,Cart,Logout,2019-11-20 18:09:27
2931,Checkout,Add to Cart,2022-10-26 18:09:27
4776,Checkout,Click,2016-10-18 18:09:27
885,Search,Logout,2018-07-13 18:09:27
9064,Checkout,View,2023-01-01 18:09:27
2561,Search,View,2016-01-23 18:09:27
1366,Profile,View,2015-10-09 18:09:27
7266,Search,View,2018-01-21 18:09:27
8923,Home,View,2017-11-23 18:09:27
7863,Profile,Add to Cart,2020-09-04 18:09:27
4012,Product Page,Purchase,2020-04-03 18:09:27
54,Profile,Click,2024-07-03 18:09:27
9063,Search,Click,2022-11-23 18:09:27
1101,Cart,Click,2021-02-17 18:09:27
2396,Home,Logout,2017-06-25 18:09:27
3903,Cart,Click,2024-08-31 18:09:27
2077,Search,View,2022-05-12 18:09:27
9626,Search,Logout,2024-03-13 18:09:27
8169,Home,View,2015-10-21 18:09:27
2092,Checkout,Add to Cart,2015-08-02 18:09:27
3538,Home,Purchase,2022-06-28 18:09:27
6460,Home,View,2024-07-02 18:09:27
1748,Checkout,View,2015-02-10 18:09:27
6560,Profile,View,2020-06-28 18:09:27
4005,Home,Click,2016-07-17 18:09:27
3605,Profile,Click,2019-01-12 18:09:27
1266,Checkout,Logout,2022-02-11 18:09:27
3223,Checkout,Click,2022-10-22 18:09:27
715,Product Page,Add to Cart,2019-11-12 18:09:27
9769,Product Page,Click,2022-11-30 18:09:27
281,Home,Add to Cart,2019-08-17 18:09:27
9086,Profile,View,2024-05-25 18:09:27
9203,Profile,Logout,2021-07-20 18:09:27
9747,Checkout,Logout,2020-04-22 18:09:27
6850,Product Page,View,2024-10-09 18:09:27
1895,Product Page,Click,2019-05-01 18:09:27
8363,Cart,Logout,2023-07-18 18:09:27
9726,Profile,View,2020-09-19 18:09:27
8767,Cart,Purchase,2025-01-04 18:09:27
4319,Cart,Logout,2020-03-29 18:09:27
850,Product Page,View,2017-07-28 18:09:27
5698,Product Page,Add to Cart,2019-12-04 18:09:27
7364,Profile,View,2022-09-24 18:09:27
7455,Checkout,Click,2018-04-18 18:09:27
5042,Search,Add to Cart,2019-06-10 18:09:27
6407,Cart,Add to Cart,2015-08-03 18:09:27
6075,Cart,Logout,2023-08-01 18:09:27
9258,Home,Logout,2019-06-13 18:09:27
9080,Checkout,View,2018-09-26 18:09:27
2142,Cart,View,2025-01-29 18:09:27
3113,Home,Purchase,2021-09-25 18:09:27
5792,Profile,View,2016-04-11 18:09:27
8667,Cart,Click,2020-11-15 18:09:27
3755,Product Page,Purchase,2020-03-07 18:09:27
3652,Search,Add to Cart,2015-06-04 18:09:27
3133,Checkout,Purchase,2020-05-28 18:09:27
6282,Product Page,Click,2019-03-26 18:09:27
2432,Profile,Logout,2020-01-06 18:09:27
6504,Cart,Logout,2017-03-07 18:09:27
3969,Product Page,View,2017-02-13 18:09:27
3510,Profile,Purchase,2016-04-20 18:09:27
5292,Profile,Add to Cart,2018-05-31 18:09:27
573,Search,Purchase,2024-05-25 18:09:27
90,Product Page,Purchase,2015-04-09 18:09:27
2038,Search,Logout,2016-10-10 18:09:27
5317,Product Page,Click,2020-04-13 18:09:27
3548,Profile,Logout,2018-06-22 18:09:27
5143,Cart,Logout,2024-07-23 18:09:27
8837,Checkout,View,2016-02-01 18:09:27
5652,Search,Logout,2024-10-06 18:09:27
4807,Checkout,Add to Cart,2018-12-09 18:09:27
4607,Checkout,Purchase,2016-06-15 18:09:27
5652,Search,Logout,2023-10-31 18:09:27
5820,Search,Purchase,2021-03-23 18:09:27
4271,Checkout,Purchase,2021-10-25 18:09:27
5621,Search,Click,2015-07-10 18:09:27
2429,Profile,Click,2015-11-06 18:09:27
6751,Profile,Logout,2023-01-07 18:09:27
3091,Profile,Logout,2019-01-17 18:09:27
7854,Cart,Purchase,2025-02-01 18:09:27
8637,Home,Purchase,2023-11-16 18:09:27
4346,Home,Click,2017-09-04 18:09:27
5281,Product Page,Click,2016-09-25 18:09:27
1050,Checkout,Logout,2018-09-02 18:09:27
8864,Search,Click,2021-04-19 18:09:27
7765,Checkout,Click,2024-12-05 18:09:27
1161,Search,Add to Cart,2019-01-08 18:09:27
8682,Checkout,View,2022-01-03 18:09:27
6731,Profile,View,2016-08-22 18:09:27
9711,Home,Click,2018-07-20 18:09:27
1869,Checkout,View,2022-02-21 18:09:27
6534,Home,Logout,2017-03-29 18:09:27
318,Search,Logout,2025-01-11 18:09:27
5462,Home,Add to Cart,2019-04-02 18:09:27
4341,Checkout,Add to Cart,2024-05-17 18:09:27
1152,Search,Click,2018-10-08 18:09:27
8821,Search,View,2015-08-10 18:09:27
2806,Checkout,Click,2020-09-15 18:09:27
4200,Product Page,Purchase,2018-12-05 18:09:27
9814,Product Page,Purchase,2016-03-27 18:09:27
9051,Cart,View,2021-07-22 18:09:27
2714,Cart,View,2015-08-30 18:09:27
2825,Cart,Click,2022-07-08 18:09:27
8758,Home,View,2019-09-24 18:09:27
4081,Product Page,Logout,2023-12-09 18:09:27
4591,Profile,Purchase,2019-06-07 18:09:27
7023,Checkout,Purchase,2015-07-04 18:09:27
5361,Product Page,Logout,2022-09-05 18:09:27
2791,Cart,Add to Cart,2019-09-04 18:09:27
3809,Cart,Click,2020-10-17 18:09:27
4992,Search,Click,2021-03-12 18:09:27
8611,Checkout,Purchase,2022-01-02 18:09:27
3138,Search,Click,2023-12-20 18:09:27
1000,Home,View,2016-04-09 18:09:27
2456,Cart,Click,2022-05-14 18:09:27
4224,Checkout,Click,2021-09-27 18:09:27
9806,Checkout,Add to Cart,2015-04-09 18:09:27
4518,Cart,Purchase,2019-10-08 18:09:27
9984,Cart,Click,2017-03-13 18:09:27
3346,Product Page,Logout,2017-12-13 18:09:27
4693,Checkout,Click,2017-12-28 18:09:27
4531,Home,Purchase,2018-09-20 18:09:27
2597,Profile,Purchase,2021-07-25 18:09:27
6992,Product Page,Add to Cart,2022-02-11 18:09:27
6017,Profile,View,2019-10-08 18:09:27
7702,Checkout,Purchase,2024-06-13 18:09:27
9933,Checkout,View,2016-03-10 18:09:27
3892,Home,Click,2024-07-09 18:09:27
9745,Home,View,2023-03-31 18:09:27
9116,Profile,Purchase,2023-06-10 18:09:27
2762,Search,Click,2020-07-24 18:09:27
9113,Search,Logout,2021-11-25 18:09:27
3624,Search,Add to Cart,2016-03-23 18:09:27
1695,Checkout,Click,2024-07-21 18:09:27
1324,Profile,View,2019-06-07 18:09:27
7229,Profile,Click,2024-02-22 18:09:27
9308,Search,View,2016-01-04 18:09:27
8005,Product Page,View,2019-04-18 18:09:27
5709,Checkout,Purchase,2016-06-19 18:09:27
2808,Home,View,2023-09-12 18:09:27
7292,Cart,Logout,2016-05-06 18:09:27
869,Profile,View,2016-05-01 18:09:27
5272,Search,Purchase,2016-04-15 18:09:27
6043,Home,View,2022-01-17 18:09:27
4248,Product Page,Add to Cart,2021-06-29 18:09:27
5739,Profile,Logout,2020-09-10 18:09:27
9433,Search,Purchase,2020-01-25 18:09:27
8391,Checkout,Logout,2018-11-27 18:09:27
2232,Profile,Click,2022-11-06 18:09:27
816,Checkout,Click,2024-01-10 18:09:27
4980,Profile,Logout,2020-09-04 18:09:27
237,Profile,Add to Cart,2024-05-22 18:09:27
6204,Home,Add to Cart,2017-04-29 18:09:27
3090,Checkout,Add to Cart,2023-11-20 18:09:27
9087,Home,Logout,2017-05-09 18:09:27
6643,Cart,Purchase,2025-01-17 18:09:27
7533,Search,Logout,2020-03-14 18:09:27
7499,Profile,Click,2020-09-21 18:09:27
9842,Product Page,Logout,2015-09-01 18:09:27
4662,Home,Purchase,2023-08-15 18:09:27
8680,Checkout,Add to Cart,2020-06-06 18:09:27
7496,Cart,Logout,2018-05-11 18:09:27
4719,Home,Purchase,2020-01-05 18:09:27
1546,Product Page,Add to Cart,2024-04-21 18:09:27
7145,Home,Add to Cart,2019-12-14 18:09:27
6789,Product Page,Purchase,2018-07-28 18:09:27
563,Cart,View,2016-01-17 18:09:27
1234,Search,Add to Cart,2015-05-26 18:09:27
7768,Cart,View,2023-05-03 18:09:27
7423,Cart,Add to Cart,2021-07-13 18:09:27
3497,Search,Purchase,2019-08-08 18:09:27
7730,Cart,Purchase,2024-04-08 18:09:27
8904,Home,View,2024-07-04 18:09:27
9383,Profile,Purchase,2018-01-10 18:09:27
8639,Product Page,View,2016-03-13 18:09:27
9337,Product Page,Click,2016-09-13 18:09:27
8896,Home,Click,2023-02-21 18:09:27
5190,Product Page,Purchase,2019-10-03 18:09:27
4343,Checkout,Add to Cart,2015-09-21 18:09:27
6432,Search,Add to Cart,2015-12-11 18:09:27
8027,Product Page,Click,2016-04-27 18:09:27
8749,Search,View,2020-02-04 18:09:27
6777,Profile,Click,2017-04-26 18:09:27
803,Product Page,View,2024-03-11 18:09:27
7732,Search,Purchase,2022-02-27 18:09:27
3847,Home,Click,2023-03-30 18:09:27
7959,Product Page,Logout,2024-11-25 18:09:27
5348,Profile,Add to Cart,2016-02-08 18:09:27
9103,Profile,View,2016-11-24 18:09:27
6547,Profile,Add to Cart,2024-07-24 18:09:27
3669,Checkout,Purchase,2020-02-18 18:09:27
2382,Checkout,Click,2015-07-17 18:09:27
9538,Search,Purchase,2019-01-15 18:09:27
5423,Checkout,Click,2024-02-21 18:09:27
257,Product Page,Purchase,2017-09-06 18:09:27
6815,Home,Purchase,2015-09-28 18:09:27
8702,Home,Purchase,2015-02-27 18:09:27
2020,Home,Logout,2019-04-20 18:09:27
723,Home,Purchase,2021-01-01 18:09:27
4877,Checkout,Purchase,2017-02-11 18:09:27
7311,Home,Purchase,2017-01-27 18:09:27
873,Checkout,Click,2023-05-15 18:09:27
7347,Checkout,View,2020-07-24 18:09:27
9372,Profile,Add to Cart,2022-08-01 18:09:27
4431,Search,Click,2023-12-21 18:09:27
2913,Home,Add to Cart,2023-07-18 18:09:27
8842,Cart,Add to Cart,2021-07-21 18:09:27
400,Profile,Logout,2023-08-15 18:09:27
2495,Profile,Purchase,2015-07-11 18:09:27
5970,Profile,View,2015-12-20 18:09:27
4790,Checkout,Purchase,2024-02-18 18:09:27
864,Product Page,Purchase,2018-07-26 18:09:27
7040,Checkout,Logout,2019-10-21 18:09:27
5029,Search,Click,2022-11-16 18:09:27
2997,Product Page,Logout,2019-12-31 18:09:27
5386,Product Page,Add to Cart,2020-08-01 18:09:27
7062,Search,View,2024-02-05 18:09:27
2598,Product Page,Logout,2015-02-23 18:09:27
2846,Home,Click,2020-01-12 18:09:27
9183,Home,Add to Cart,2018-02-04 18:09:27
1952,Search,Add to Cart,2020-04-26 18:09:27
6080,Checkout,View,2016-01-06 18:09:27
6734,Product Page,Add to Cart,2021-10-28 18:09:27
190,Search,View,2022-11-01 18:09:27
6623,Home,Purchase,2020-03-07 18:09:27
7714,Cart,Click,2021-10-31 18:09:27
7257,Home,Click,2021-06-09 18:09:27
240,Search,Purchase,2023-03-22 18:09:27
5901,Product Page,Click,2018-05-18 18:09:27
7873,Product Page,Click,2017-11-09 18:09:27
7043,Cart,Logout,2016-07-16 18:09:27
1367,Search,Add to Cart,2021-12-18 18:09:27
2007,Checkout,Click,2015-05-23 18:09:27
8949,Profile,Purchase,2024-08-19 18:09:27
5155,Search,Purchase,2021-08-21 18:09:27
8610,Profile,View,2021-08-11 18:09:27
80,Cart,View,2023-09-19 18:09:27
6070,Search,Click,2021-11-21 18:09:27
7000,Product Page,Add to Cart,2024-04-29 18:09:27
9335,Product Page,View,2024-11-07 18:09:27
6068,Search,Logout,2016-02-05 18:09:27
8769,Cart,Purchase,2019-04-15 18:09:27
6090,Home,Add to Cart,2018-04-11 18:09:27
4525,Cart,Purchase,2023-07-28 18:09:27
5367,Product Page,View,2020-05-05 18:09:27
5434,Home,View,2020-05-17 18:09:27
3590,Cart,Click,2017-05-23 18:09:27
1513,Home,View,2020-09-30 18:09:27
7174,Cart,Add to Cart,2021-02-21 18:09:27
3989,Cart,Purchase,2020-12-09 18:09:27
9564,Search,View,2021-06-18 18:09:27
2792,Product Page,Add to Cart,2022-10-16 18:09:27
1159,Checkout,Add to Cart,2015-12-04 18:09:27
7378,Checkout,Add to Cart,2017-03-10 18:09:27
2856,Search,View,2016-03-18 18:09:27
1242,Profile,Purchase,2022-02-20 18:09:27
1578,Profile,View,2024-10-12 18:09:27
7244,Checkout,Logout,2015-09-09 18:09:27
8505,Cart,Click,2019-03-14 18:09:27
7007,Home,Click,2016-02-09 18:09:27
784,Profile,Logout,2017-01-12 18:09:27
9415,Search,Click,2015-06-04 18:09:27
3242,Search,View,2022-05-04 18:09:27
2073,Checkout,Logout,2017-03-29 18:09:27
1249,Checkout,Add to Cart,2016-12-09 18:09:27
9945,Search,Purchase,2019-03-26 18:09:27
9798,Search,View,2022-06-21 18:09:27
6596,Product Page,Click,2022-11-07 18:09:27
8214,Cart,Add to Cart,2021-04-18 18:09:27
4296,Search,Add to Cart,2017-11-12 18:09:27
5241,Profile,Purchase,2023-09-03 18:09:27
8384,Profile,Purchase,2016-08-24 18:09:27
6640,Checkout,Add to Cart,2020-07-03 18:09:27
9902,Home,Add to Cart,2020-08-21 18:09:27
4800,Cart,Add to Cart,2019-07-01 18:09:27
8396,Product Page,Logout,2016-10-02 18:09:27
2487,Home,View,2019-10-05 18:09:27
4853,Checkout,View,2022-02-06 18:09:27
9708,Search,Add to Cart,2020-10-12 18:09:27
1706,Search,Purchase,2020-06-09 18:09:27
9414,Profile,Click,2018-04-12 18:09:27
4688,Profile,Add to Cart,2022-04-08 18:09:27
6858,Search,Click,2023-01-13 18:09:27
8485,Profile,View,2020-02-10 18:09:27
676,Cart,Purchase,2024-08-20 18:09:27
5980,Profile,Logout,2017-03-14 18:09:27
572,Product Page,Logout,2024-02-26 18:09:27
2503,Checkout,View,2022-06-18 18:09:27
8860,Checkout,View,2015-02-20 18:09:27
6259,Checkout,Add to Cart,2019-05-23 18:09:27
6991,Home,Click,2021-02-17 18:09:27
8942,Checkout,Add to Cart,2017-09-26 18:09:27
6082,Profile,Purchase,2017-10-27 18:09:27
9329,Search,Purchase,2018-06-04 18:09:27
7413,Cart,View,2024-07-02 18:09:27
9367,Profile,Click,2023-06-09 18:09:27
8873,Product Page,View,2023-03-16 18:09:27
6461,Profile,Click,2019-08-14 18:09:27
7959,Checkout,Purchase,2015-11-20 18:09:27
5720,Product Page,Purchase,2021-10-14 18:09:27
822,Search,Purchase,2024-05-07 18:09:27
6973,Search,Purchase,2015-09-19 18:09:27
2149,Profile,Add to Cart,2017-12-16 18:09:27
8602,Search,Add to Cart,2019-03-06 18:09:27
7919,Cart,Purchase,2020-12-02 18:09:27
3463,Cart,View,2023-10-30 18:09:27
3378,Checkout,Logout,2017-04-27 18:09:27
6991,Cart,Logout,2020-05-23 18:09:27
3913,Home,Add to Cart,2015-05-02 18:09:27
3689,Profile,View,2016-02-19 18:09:27
7778,Product Page,Click,2020-05-06 18:09:27
5757,Search,Purchase,2024-04-20 18:09:27
4486,Search,Click,2018-12-29 18:09:27
3938,Search,Add to Cart,2019-07-11 18:09:27
3116,Checkout,Logout,2021-11-03 18:09:27
3145,Product Page,Click,2021-08-27 18:09:27
6531,Product Page,Click,2017-08-01 18:09:27
1605,Profile,Add to Cart,2025-01-03 18:09:27
2861,Home,View,2015-05-17 18:09:27
8985,Home,Click,2022-11-06 18:09:27
5210,Home,Logout,2022-09-19 18:09:27
3083,Search,View,2022-09-20 18:09:27
4204,Search,Click,2021-11-02 18:09:27
385,Profile,Click,2017-07-29 18:09:27
433,Cart,Add to Cart,2024-09-02 18:09:27
1857,Profile,Purchase,2020-10-08 18:09:27
6458,Product Page,View,2017-09-20 18:09:27
4260,Search,Add to Cart,2015-11-21 18:09:27
1944,Search,Add to Cart,2019-01-21 18:09:27
1433,Product Page,Click,2016-11-02 18:09:27
5431,Checkout,Logout,2024-01-02 18:09:27
5647,Profile,View,2023-12-04 18:09:27
3641,Search,Logout,2018-10-06 18:09:27
4745,Profile,Purchase,2016-08-31 18:09:27
3932,Cart,Purchase,2021-07-17 18:09:27
5230,Checkout,Purchase,2025-02-03 18:09:27
7200,Cart,Click,2022-08-12 18:09:27
5189,Home,Purchase,2021-11-27 18:09:27
3051,Checkout,Purchase,2018-09-09 18:09:27
6004,Profile,Click,2024-05-08 18:09:27
4617,Cart,Purchase,2017-07-29 18:09:27
359,Home,View,2021-04-12 18:09:27
8586,Cart,Click,2020-02-02 18:09:27
9452,Cart,Add to Cart,2023-10-18 18:09:27
1179,Cart,Purchase,2018-11-05 18:09:27
3746,Home,View,2022-12-24 18:09:27
1896,Profile,Click,2015-12-25 18:09:27
3606,Profile,View,2023-06-17 18:09:27
378,Search,Add to Cart,2019-01-20 18:09:27
3199,Cart,Logout,2017-01-12 18:09:27
3547,Search,Click,2018-08-15 18:09:27
4972,Search,Add to Cart,2024-11-17 18:09:27
9807,Checkout,Add to Cart,2016-11-09 18:09:27
8958,Product Page,Logout,2015-03-30 18:09:27
6157,Cart,View,2022-09-22 18:09:27
3150,Profile,View,2017-05-05 18:09:27
9723,Home,Purchase,2015-08-29 18:09:27
2710,Cart,Logout,2017-11-14 18:09:27
5597,Profile,Add to Cart,2016-01-25 18:09:27
1356,Profile,Add to Cart,2022-09-12 18:09:27
60,Checkout,View,2020-10-25 18:09:27
6576,Cart,Click,2017-06-09 18:09:27
5711,Checkout,Click,2024-02-22 18:09:27
568,Home,Logout,2024-04-04 18:09:27
7536,Search,Purchase,2016-05-05 18:09:27
5664,Checkout,Click,2018-08-18 18:09:27
1464,Home,Logout,2025-02-05 18:09:27
519,Checkout,Add to Cart,2023-01-27 18:09:27
8437,Profile,Logout,2018-02-05 18:09:27
836,Home,Purchase,2025-01-24 18:09:27
679,Checkout,Logout,2017-06-26 18:09:27
6743,Home,Add to Cart,2018-08-02 18:09:27
6813,Home,Logout,2016-06-15 18:09:27
7868,Product Page,View,2020-08-24 18:09:27
1825,Search,Purchase,2022-07-04 18:09:27
8778,Home,Purchase,2017-12-06 18:09:27
2396,Search,Purchase,2017-08-24 18:09:27
2837,Search,View,2020-09-23 18:09:27
8648,Profile,View,2016-12-05 18:09:27
3873,Search,Purchase,2024-08-10 18:09:27
9638,Product Page,View,2022-04-22 18:09:27
6037,Profile,Add to Cart,2022-01-25 18:09:27
3408,Home,Logout,2017-06-15 18:09:27
948,Home,Add to Cart,2021-01-03 18:09:27
9904,Product Page,Logout,2018-09-27 18:09:27
8131,Home,Add to Cart,2017-06-25 18:09:27
8984,Profile,Purchase,2023-08-06 18:09:27
8039,Cart,Add to Cart,2023-04-30 18:09:27
7964,Checkout,Add to Cart,2020-09-10 18:09:27
5075,Search,Click,2023-12-04 18:09:27
7401,Product Page,View,2019-01-03 18:09:27
27,Checkout,View,2022-09-07 18:09:27
1381,Profile,View,2018-04-12 18:09:27
6820,Checkout,Add to Cart,2020-01-11 18:09:27
739,Product Page,Click,2015-05-25 18:09:27
8910,Search,View,2019-11-20 18:09:27
6838,Cart,View,2018-10-07 18:09:27
3601,Profile,Purchase,2023-09-19 18:09:27
1571,Cart,Logout,2019-07-15 18:09:27
6825,Product Page,Purchase,2023-06-09 18:09:27
1033,Search,Add to Cart,2017-09-24 18:09:27
924,Cart,Purchase,2023-07-01 18:09:27
7361,Profile,Click,2018-03-02 18:09:27
9822,Profile,Logout,2022-07-05 18:09:27
6396,Checkout,Add to Cart,2019-01-21 18:09:27
4919,Home,Click,2020-02-22 18:09:27
5775,Profile,View,2018-11-22 18:09:27
1706,Checkout,Click,2018-09-01 18:09:27
8047,Profile,View,2020-09-18 18:09:27
3863,Search,Click,2017-08-11 18:09:27
7154,Search,Purchase,2017-12-09 18:09:27
7947,Home,Add to Cart,2019-12-01 18:09:27
769,Checkout,Click,2023-04-27 18:09:27
2288,Home,Add to Cart,2023-07-13 18:09:27
4555,Checkout,Purchase,2024-11-08 18:09:27
4816,Cart,Purchase,2017-05-04 18:09:27
6010,Product Page,Purchase,2018-05-02 18:09:27
5999,Checkout,Click,2024-04-16 18:09:27
1834,Home,View,2018-05-08 18:09:27
9299,Home,Add to Cart,2018-12-02 18:09:27
7064,Home,View,2023-09-23 18:09:27
3224,Checkout,Purchase,2016-08-30 18:09:27
7131,Cart,Click,2018-03-03 18:09:27
147,Product Page,Logout,2021-02-24 18:09:27
